Subject Code,Subject Title,Subject Group Code,Component Code,For Every (Week),Start Week,End Week,Day of Week,Start Time,End Time,Venue,Teaching Staff,Remark
ABCT1101,INTRODUCTORY LIFE SCIENCE,"1001, 1002, 1003, 1009, 1102, 1103, 1104, 1107, 1113, 1114",LEC001,1,1,13,Sat,8:30,10:20,Z209,"LEE, terence KW, Yanxiang Zhao",
ABCT1101,INTRODUCTORY LIFE SCIENCE,"1001, 1002, 1003, 1009, 1102, 1103, 1104, 1107, 1113, 1114",TUT001,1,1,13,Sat,10:30,11:20,Z209,"Yanxiang Zhao, wai-ting wong",
ABCT1101,INTRODUCTORY LIFE SCIENCE,"1001, 1002, 1003, 1009, 1102, 1103, 1104, 1107, 1113, 1114",TUT002,1,1,13,Sat,10:30,11:20,Z205,"LEE, terence KW, wai-ting wong",
ABCT1102,GENERAL BIOLOGY,"1001, 1002, 1003, 1009, 1101, 1102, 1103, 1104",LEC001,1,1,13,Sat,8:30,10:20,V322,"LEUNG Yun Chung, ZHAO, Q",
ABCT1102,GENERAL BIOLOGY,"1001, 1002, 1003, 1009, 1101, 1102, 1103, 1104",TUT001,1,1,13,Sat,10:30,11:20,V322,"Iris L K Wong, LEUNG Yun Chung, ZHAO, Q",
ABCT1301,CHEMISTRY AND MODERN LIVING,1114,LTL001,1,1,13,Mon,15:30,18:20,"N003, Y1315","HUANG, Bolong, LO, benedict TW, Yanjuan Gu",
ABCT1700,INTRODUCTION TO CHEMISTRY,"1001, 1002, 1003, 1009, 1102, 1103, 1104, 1112, 1113",LEC001,1,1,13,Fri,12:30,14:20,ST111#,"HO, Cheuk Lam, LEE, Lawrence YS",
ABCT1700,INTRODUCTION TO CHEMISTRY,"1001, 1002, 1003, 1009, 1102, 1103, 1104, 1112, 1113",TUT001,1,1,13,Mon,17:30,18:20,ST111#,"GENG, Ping, HO, Cheuk Lam, LEE, Lawrence YS",
ABCT1741,GENERAL CHEMISTRY I,"1009, 1101, 1102, 1103, 1104, 1112",LEC001,1,1,13,Wed,14:30,16:20,ST111#,Ga-lai LAW,
ABCT1741,GENERAL CHEMISTRY I,"1009, 1101, 1102, 1103, 1104, 1112",TUT001,1,1,13,Mon,11:30,12:20,PQ305,"GENG, Ping, Ga-lai LAW, Wesley Chan",
ABCT1741,GENERAL CHEMISTRY I,"1009, 1101, 1102, 1103, 1104, 1112",TUT002,1,1,13,Mon,11:30,12:20,QR403,"GENG, Ping, Ga-lai LAW, Wesley Chan",
ABCT1742,GENERAL CHEMISTRY II,"1001, 1002, 1003, 1009, 1101",LEC001,1,1,13,Tue,8:30,10:20,TU201,"Wing-Yiu Yu, gary cheung",
ABCT1742,GENERAL CHEMISTRY II,"1001, 1002, 1003, 1009, 1101",LTL001,1,1,1,,,,N/A,Not Applicable,
ABCT1742,GENERAL CHEMISTRY II,"1001, 1002, 1003, 1009, 1101",TUT001,1,1,13,Tue,10:30,11:20,TU201,on chan,
ABCT1742,GENERAL CHEMISTRY II,"1001, 1002, 1003, 1009, 1101",TUT002,1,1,13,Tue,10:30,11:20,TU201,Wesley Chan,
ABCT1742,GENERAL CHEMISTRY II,"1001, 1002, 1003, 1009, 1101",TUT003,1,1,13,Tue,10:30,11:20,TU201,gary cheung,
ABCT1D01,CHEMISTRY AND MODERN LIVING,"1000, 1001",LTL001,1,1,13,Mon,15:30,18:20,"N003, Y1315","HUANG, Bolong, LO, benedict TW, Yanjuan Gu",
ABCT1D04,INTRODUCTORY LIFE SCIENCE,1001,LEC001,1,1,13,Sat,8:30,10:20,Z209,"LEE, terence KW, Yanxiang Zhao",
ABCT1D04,INTRODUCTORY LIFE SCIENCE,1001,TUT001,1,1,13,Sat,11:30,12:20,Z205,"LEE, terence KW, Yanxiang Zhao, wai-ting wong",
ABCT1D05,CHINESE MEDICINE: MYTH OR TREASURE?,1001,LTL001,1,1,13,Mon,15:30,18:20,TU103,"daniel mok, ray COOPER, yuen, ailsa",
ABCT1D06,NUTRITION AND HEALTHY LIVING,1001,LEC001,1,1,13,Tue,11:30,13:20,N003,"LI, christine SY, WONG Man Sau",
ABCT1D06,NUTRITION AND HEALTHY LIVING,1001,TUT001,1,1,13,Tue,16:30,17:20,TU107,"LI, christine SY, WONG Man Sau, wai-ting wong",
ABCT1D09,GREEN HOUSE GASES AND LIFE,1001,LTL001,1,1,13,Fri,13:30,15:20,"N003, Y1118, Y1120","LAM Kim Hung, Wesley Chan",
ABCT1D09,GREEN HOUSE GASES AND LIFE,1001,LTL001,1,1,13,Tue,15:30,16:20,TU107,"LAM Kim Hung, Wesley Chan",
ABCT1D10,"FOOD COLOR, TASTE AND SMELL",1001,LTL001,1,1,13,Mon,11:30,13:20,"TU103, U512, U513, Y1023","ALSTON LEE, LAM Kim Hung",
ABCT1D10,"FOOD COLOR, TASTE AND SMELL",1001,LTL001,1,1,13,Wed,16:30,17:20,TU107,"ALSTON LEE, LAM Kim Hung",
ABCT1D11D,LIFE WITHOUT FOSSIL FUEL,1001,LEC001,1,1,13,Thu,10:30,12:20,HJ305,KF Yung,
ABCT1D11D,LIFE WITHOUT FOSSIL FUEL,1001,LTL001,1,1,13,Wed,11:30,12:20,N003,"ALSTON LEE, KF Yung",
ABCT1D13,"INTRODUCTION TO CANCER - CAUSE, TREATMENT AND PREVENTION",1001,LTL001,1,1,13,Thu,9:30,12:20,Z207,"CHOW Ming Cheung, Iris L K Wong, KO, Ben, wai-ting wong",
ABCT2103,CELL BIOLOGY,"1002, 1009, 1101",LAB001,1,1,13,Thu,13:30,16:20,"Y1118, Y1120","KO, Ben",
ABCT2103,CELL BIOLOGY,"1002, 1009, 1101",LTL001,1,1,13,Fri,12:30,15:20,PQ304,"KO, Ben",
ABCT2133,HUMAN PHYSIOLOGY,"1002, 1009, 1101, 1115",LAB001,1,1,13,Mon,13:30,16:20,Y719,"HO Chi Fong Susan, YIN, haidi",
ABCT2133,HUMAN PHYSIOLOGY,"1002, 1009, 1101, 1115",LTL001,1,1,2,Wed,8:30,11:20,N002,HO Chi Fong Susan,
ABCT2133,HUMAN PHYSIOLOGY,"1002, 1009, 1101, 1115",LTL001,1,3,12,Wed,8:30,11:20,Y302,HO Chi Fong Susan,
ABCT2134,MICROBIOLOGY,"1001, 1002",LAB001,1,1,13,Tue,13:30,16:20,"Y1118, Y1120","CHUA, Song Lin",
ABCT2134,MICROBIOLOGY,"1001, 1002",LEC001,1,1,13,,,,N/A,"CHUA, Song Lin",
ABCT2134,MICROBIOLOGY,"1001, 1002",LTL001,1,1,13,Thu,8:30,11:20,Z211,"CHUA, Song Lin, Iris L K Wong",
ABCT2134,MICROBIOLOGY,"1001, 1002",TUT001,1,1,13,,,,N/A,"CHUA, Song Lin",
ABCT2134,MICROBIOLOGY,"1009, 1101, 1115",LAB001,1,1,13,Tue,8:30,11:20,"Y1118, Y1120","CHUA, Song Lin",
ABCT2134,MICROBIOLOGY,"1009, 1101, 1115",LEC001,1,1,13,,,,N/A,"CHUA, Song Lin",
ABCT2134,MICROBIOLOGY,"1009, 1101, 1115",LTL001,1,1,13,Thu,8:30,11:20,Z211,"CHUA, Song Lin, Iris L K Wong",
ABCT2134,MICROBIOLOGY,"1009, 1101, 1115",TUT001,1,1,13,,,,N/A,"CHUA, Song Lin",
ABCT2312,INTRODUCTORY CELL BIOLOGY AND BIOCHEMISTRY,"1001, 1006, 1101, 1107",LTL001,1,1,13,Mon,12:30,15:20,N002,"CHOW Ming Cheung, KO, Ben",
ABCT2326,HUMAN PHYSIOLOGY,"1105, 1113",LAB001,1,1,13,Fri,16:30,18:20,Y719,"HO Chi Fong Susan, Iris L K Wong, Kong, Hang-kin, WONG, Marcus Ho yin",
ABCT2326,HUMAN PHYSIOLOGY,"1105, 1113",LEC001,1,1,13,Wed,15:30,17:20,V322,"HO Chi Fong Susan, WONG, Marcus Ho yin",
ABCT2326,HUMAN PHYSIOLOGY,"1105, 1113",TUT001,1,1,13,Tue,11:30,12:20,Y409,HO Chi Fong Susan,
ABCT2326,HUMAN PHYSIOLOGY,"1105, 1113",TUT002,1,1,13,Tue,11:30,12:20,W208,"CHEUNG, Chingmei",
ABCT2326,HUMAN PHYSIOLOGY,"1105, 1113",TUT003,1,1,13,Tue,11:30,12:20,Y303,"Kong, Hang-kin",
ABCT2326,HUMAN PHYSIOLOGY,1109,LAB001,1,1,13,Wed,9:30,11:20,Y719,"Iris L K Wong, Kong, Hang-kin, WONG, Marcus Ho yin",
ABCT2326,HUMAN PHYSIOLOGY,1109,LEC001,1,1,13,Fri,8:30,10:20,V322,"WONG, Marcus Ho yin",
ABCT2326,HUMAN PHYSIOLOGY,1109,TUT001,1,1,13,Tue,17:30,18:20,N103,"Kong, Hang-kin",
ABCT2326,HUMAN PHYSIOLOGY,1109,TUT002,1,1,13,Tue,17:30,18:20,V312,"YIN, haidi",
ABCT2326,HUMAN PHYSIOLOGY,1109,TUT003,1,1,13,Tue,17:30,18:20,Y306,"WONG, Marcus Ho yin",
ABCT2326,HUMAN PHYSIOLOGY,"1106, 1110",LAB001,1,1,13,Thu,16:30,18:20,Y719,"CHEUNG, Chingmei, YIN, haidi, ZHU, Yuyan, wai-ting wong",
ABCT2326,HUMAN PHYSIOLOGY,"1106, 1110",LEC001,1,1,13,Fri,14:30,16:20,TU201,"CHEUNG, Chingmei, ZHU, Yuyan",
ABCT2326,HUMAN PHYSIOLOGY,"1106, 1110",TUT001,1,1,13,Fri,11:30,12:20,R602,"CHEUNG, Chingmei",
